2023-06-05 13:26:19,333 INFO    StreamThr :10016 [internal.py:wandb_internal():86] W&B internal server running at pid: 10016, started at: 2023-06-05 13:26:19.332505
2023-06-05 13:26:23,461 INFO    Thread-12 :10016 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/wandb-summary.json
2023-06-05 13:26:23,844 INFO    wandb-upload_0:10016 [upload_job.py:push():95] Uploaded file /home/singh/.local/share/wandb/artifacts/staging/tmphurx1p1q
2023-06-05 13:26:24,342 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 13:26:24,462 INFO    Thread-12 :10016 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/output.log
2023-06-05 13:26:24,478 INFO    SenderThread:10016 [sender.py:send_request_log_artifact():1438] logged artifact sf9h71j5-model - {'id': 'QXJ0aWZhY3Q6NDc3NzQ3MzEx', 'digest': '4003e9d8125604488b19b5d91f46c9c7', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0Mzk2NzYz', 'latestArtifact': None}, 'version': 'latest'}
2023-06-05 13:26:24,479 DEBUG   SenderThread:10016 [sender.py:send():375] send: telemetry
2023-06-05 13:26:24,479 DEBUG   SenderThread:10016 [sender.py:send():375] send: exit
2023-06-05 13:26:24,479 INFO    SenderThread:10016 [sender.py:send_exit():598] handling exit code: 0
2023-06-05 13:26:24,479 INFO    SenderThread:10016 [sender.py:send_exit():600] handling runtime: 3
2023-06-05 13:26:24,479 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: status_report
2023-06-05 13:26:24,480 INFO    SenderThread:10016 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-05 13:26:24,480 INFO    SenderThread:10016 [sender.py:send_exit():606] send defer
2023-06-05 13:26:24,480 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 13:26:24,480 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,481 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-05 13:26:24,481 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,481 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-05 13:26:24,481 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 1
2023-06-05 13:26:24,481 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,481 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-05 13:26:24,482 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,482 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-05 13:26:24,482 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 2
2023-06-05 13:26:24,482 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,482 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-05 13:26:24,482 INFO    HandlerThread:10016 [system_monitor.py:finish():190] Stopping system monitor
2023-06-05 13:26:24,482 DEBUG   SystemMonitor:10016 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-05 13:26:24,482 DEBUG   SystemMonitor:10016 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-05 13:26:24,482 DEBUG   SystemMonitor:10016 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-05 13:26:24,483 INFO    HandlerThread:10016 [interfaces.py:finish():202] Joined cpu monitor
2023-06-05 13:26:24,483 INFO    HandlerThread:10016 [interfaces.py:finish():202] Joined disk monitor
2023-06-05 13:26:24,483 INFO    HandlerThread:10016 [interfaces.py:finish():202] Joined memory monitor
2023-06-05 13:26:24,483 INFO    HandlerThread:10016 [interfaces.py:finish():202] Joined network monitor
2023-06-05 13:26:24,483 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,483 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-05 13:26:24,483 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 3
2023-06-05 13:26:24,484 DEBUG   SenderThread:10016 [sender.py:send():375] send: stats
2023-06-05 13:26:24,484 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,484 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-05 13:26:24,484 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,484 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-05 13:26:24,484 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 4
2023-06-05 13:26:24,484 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,484 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-05 13:26:24,484 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,484 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-05 13:26:24,484 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 5
2023-06-05 13:26:24,485 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,485 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-05 13:26:24,485 DEBUG   SenderThread:10016 [sender.py:send():375] send: summary
2023-06-05 13:26:24,485 INFO    SenderThread:10016 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-05 13:26:24,485 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,485 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-05 13:26:24,485 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 6
2023-06-05 13:26:24,486 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,486 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-05 13:26:24,486 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,486 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-05 13:26:24,489 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: status_report
2023-06-05 13:26:24,543 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 7
2023-06-05 13:26:24,543 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:24,543 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-05 13:26:24,543 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:24,543 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-05 13:26:25,342 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 13:26:25,462 INFO    Thread-12 :10016 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/wandb-summary.json
2023-06-05 13:26:25,462 INFO    Thread-12 :10016 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/config.yaml
2023-06-05 13:26:25,514 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 8
2023-06-05 13:26:25,515 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 13:26:25,515 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:25,515 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-05 13:26:25,516 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:25,516 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-05 13:26:25,516 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 9
2023-06-05 13:26:25,516 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:25,516 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-05 13:26:25,516 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:25,516 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-05 13:26:25,516 INFO    SenderThread:10016 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-05 13:26:26,343 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 13:26:26,462 INFO    Thread-12 :10016 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/output.log
2023-06-05 13:26:26,463 INFO    SenderThread:10016 [dir_watcher.py:finish():395] scan: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files
2023-06-05 13:26:26,463 INFO    SenderThread:10016 [dir_watcher.py:finish():409] scan save: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/requirements.txt requirements.txt
2023-06-05 13:26:26,463 INFO    SenderThread:10016 [dir_watcher.py:finish():409] scan save: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/output.log output.log
2023-06-05 13:26:26,463 INFO    SenderThread:10016 [dir_watcher.py:finish():409] scan save: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/wandb-summary.json wandb-summary.json
2023-06-05 13:26:26,463 INFO    SenderThread:10016 [dir_watcher.py:finish():409] scan save: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/config.yaml config.yaml
2023-06-05 13:26:26,470 INFO    SenderThread:10016 [dir_watcher.py:finish():409] scan save: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/wandb-metadata.json wandb-metadata.json
2023-06-05 13:26:26,470 INFO    SenderThread:10016 [dir_watcher.py:finish():409] scan save: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/conda-environment.yaml conda-environment.yaml
2023-06-05 13:26:26,472 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 10
2023-06-05 13:26:26,472 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 13:26:26,472 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:26,472 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-05 13:26:26,473 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:26,473 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-05 13:26:26,473 INFO    SenderThread:10016 [file_pusher.py:finish():167] shutting down file pusher
2023-06-05 13:26:26,706 INFO    wandb-upload_1:10016 [upload_job.py:push():137] Uploaded file /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/requirements.txt
2023-06-05 13:26:26,710 INFO    wandb-upload_2:10016 [upload_job.py:push():137] Uploaded file /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/output.log
2023-06-05 13:26:26,741 INFO    wandb-upload_3:10016 [upload_job.py:push():137] Uploaded file /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/config.yaml
2023-06-05 13:26:26,779 INFO    wandb-upload_0:10016 [upload_job.py:push():137] Uploaded file /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/wandb-summary.json
2023-06-05 13:26:26,785 INFO    wandb-upload_4:10016 [upload_job.py:push():137] Uploaded file /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/files/conda-environment.yaml
2023-06-05 13:26:26,985 INFO    Thread-11 (_thread_body):10016 [sender.py:transition_state():626] send defer: 11
2023-06-05 13:26:26,986 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:26,986 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-05 13:26:26,986 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:26,986 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-05 13:26:26,986 INFO    SenderThread:10016 [file_pusher.py:join():172] waiting for file pusher
2023-06-05 13:26:26,986 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 12
2023-06-05 13:26:26,986 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:26,986 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-05 13:26:26,987 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:26,987 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-05 13:26:27,049 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 13
2023-06-05 13:26:27,049 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:27,049 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-05 13:26:27,049 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:27,049 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-05 13:26:27,049 INFO    SenderThread:10016 [sender.py:transition_state():626] send defer: 14
2023-06-05 13:26:27,050 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: defer
2023-06-05 13:26:27,050 INFO    HandlerThread:10016 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-05 13:26:27,050 DEBUG   SenderThread:10016 [sender.py:send():375] send: final
2023-06-05 13:26:27,050 DEBUG   SenderThread:10016 [sender.py:send():375] send: footer
2023-06-05 13:26:27,050 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: defer
2023-06-05 13:26:27,050 INFO    SenderThread:10016 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-05 13:26:27,051 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 13:26:27,051 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: server_info
2023-06-05 13:26:27,051 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: get_summary
2023-06-05 13:26:27,052 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-05 13:26:27,052 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 13:26:27,052 DEBUG   SenderThread:10016 [sender.py:send_request():402] send_request: server_info
2023-06-05 13:26:27,095 DEBUG   HandlerThread:10016 [handler.py:handle_request():144] handle_request: shutdown
2023-06-05 13:26:27,095 INFO    HandlerThread:10016 [handler.py:finish():842] shutting down handler
2023-06-05 13:26:28,052 INFO    WriterThread:10016 [datastore.py:close():298] close: /home/singh/mlops-zoomcamp-2023/02-experiment-tracking/homework-wandb/wandb/run-20230605_132619-sf9h71j5/run-sf9h71j5.wandb
2023-06-05 13:26:28,079 INFO    SenderThread:10016 [sender.py:finish():1550] shutting down sender
2023-06-05 13:26:28,079 INFO    SenderThread:10016 [file_pusher.py:finish():167] shutting down file pusher
2023-06-05 13:26:28,079 INFO    SenderThread:10016 [file_pusher.py:join():172] waiting for file pusher
